,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_in_house,bedrooms_in_rooms,bedrooms_in_house,population_per_household
3855,-118.44,34.18,33.0,2127.0,414.0,1056.0,391.0,4.375,286100.0,2,5.439897698209719,0.19464033850493653,1.0588235294117647,2.70076726342711
3856,-118.43,34.17,33.0,1679.0,404.0,933.0,412.0,2.6979,266000.0,2,4.075242718446602,0.24061941631923764,0.9805825242718447,2.2645631067961167
3857,-118.43,34.17,34.0,2180.0,424.0,906.0,429.0,4.4464,353100.0,2,5.081585081585081,0.1944954128440367,0.9883449883449883,2.111888111888112
3859,-118.44,34.17,29.0,2685.0,642.0,1085.0,599.0,3.2763,279400.0,2,4.482470784641069,0.23910614525139665,1.0717863105175292,1.8113522537562605
3860,-118.43,34.16,34.0,2622.0,467.0,1233.0,476.0,4.0474,379700.0,2,5.508403361344538,0.17810831426392068,0.9810924369747899,2.5903361344537816
3861,-118.44,34.16,35.0,3080.0,642.0,1362.0,623.0,4.1218,328500.0,2,4.943820224719101,0.20844155844155843,1.0304975922953452,2.186195826645265
3862,-118.44,34.16,33.0,1616.0,322.0,580.0,311.0,4.0391,337500.0,2,5.196141479099678,0.19925742574257427,1.0353697749196142,1.864951768488746
3863,-118.45,34.16,22.0,4982.0,1358.0,2237.0,1220.0,3.7105,272600.0,2,4.083606557377049,0.2725812926535528,1.1131147540983606,1.8336065573770493
3864,-118.45,34.17,21.0,2152.0,527.0,996.0,470.0,3.2386,277300.0,2,4.578723404255319,0.24488847583643122,1.1212765957446809,2.119148936170213
3865,-118.45,34.17,33.0,3100.0,687.0,1388.0,658.0,4.3333,261300.0,2,4.711246200607903,0.22161290322580646,1.0440729483282676,2.1094224924012157
3866,-118.46,34.17,24.0,2814.0,675.0,1463.0,620.0,4.1875,309300.0,2,4.538709677419355,0.23987206823027718,1.0887096774193548,2.359677419354839
3867,-118.46,34.17,22.0,6707.0,1737.0,2620.0,1610.0,3.1478,273700.0,2,4.16583850931677,0.25898315193081856,1.0788819875776396,1.6273291925465838
3868,-118.45,34.16,33.0,2544.0,500.0,1035.0,492.0,4.475,314800.0,2,5.170731707317073,0.19654088050314467,1.016260162601626,2.1036585365853657
3869,-118.46,34.16,28.0,2795.0,622.0,1173.0,545.0,4.4423,280400.0,2,5.128440366972477,0.2225402504472272,1.1412844036697247,2.152293577981651
3870,-118.46,34.16,26.0,2548.0,647.0,1098.0,540.0,4.3839,299100.0,2,4.718518518518518,0.25392464678178966,1.1981481481481482,2.033333333333333
3871,-118.54,34.21,22.0,6064.0,1826.0,4876.0,1697.0,2.875,227100.0,2,3.5733647613435475,0.3011213720316623,1.0760164997053625,2.873305833824396
3872,-118.54,34.21,32.0,2593.0,566.0,1596.0,547.0,3.9886,199200.0,2,4.740402193784278,0.21827998457385267,1.0347349177330896,2.917733089579525
3873,-118.54,34.22,35.0,1664.0,300.0,1000.0,309.0,4.6731,224100.0,2,5.385113268608414,0.18028846153846154,0.970873786407767,3.236245954692557
3874,-118.54,34.2,37.0,1600.0,349.0,1012.0,366.0,4.1597,201600.0,2,4.371584699453552,0.218125,0.953551912568306,2.7650273224043715
3875,-118.54,34.19,33.0,2205.0,453.0,1242.0,419.0,4.1319,203700.0,2,5.262529832935561,0.2054421768707483,1.081145584725537,2.964200477326969
3876,-118.51,34.22,36.0,2794.0,523.0,1334.0,472.0,4.3462,222100.0,2,5.919491525423729,0.1871868289191124,1.1080508474576272,2.8262711864406778
3877,-118.5,34.21,36.0,1254.0,229.0,629.0,245.0,4.9643,236100.0,2,5.118367346938776,0.18261562998405104,0.9346938775510204,2.5673469387755103
3878,-118.5,34.21,36.0,1656.0,310.0,817.0,308.0,5.5675,215900.0,2,5.376623376623376,0.18719806763285024,1.0064935064935066,2.6525974025974026
3879,-118.51,34.22,36.0,1952.0,387.0,1156.0,392.0,4.185,209200.0,2,4.979591836734694,0.19825819672131148,0.9872448979591837,2.9489795918367347
3880,-118.51,34.21,36.0,2396.0,421.0,1064.0,398.0,4.7,223600.0,2,6.0201005025125625,0.17570951585976627,1.0577889447236182,2.6733668341708543
3881,-118.51,34.22,36.0,1493.0,285.0,766.0,272.0,4.8646,213200.0,2,5.488970588235294,0.19089082384460818,1.0477941176470589,2.8161764705882355
3882,-118.52,34.22,35.0,1275.0,222.0,959.0,226.0,5.0282,195400.0,2,5.6415929203539825,0.17411764705882352,0.9823008849557522,4.243362831858407
3883,-118.52,34.22,35.0,1620.0,272.0,1052.0,248.0,5.5209,203300.0,2,6.532258064516129,0.16790123456790124,1.096774193548387,4.241935483870968
3884,-118.52,34.21,36.0,2394.0,424.0,1490.0,427.0,4.3261,206700.0,2,5.60655737704918,0.177109440267335,0.9929742388758782,3.489461358313817
3885,-118.52,34.21,34.0,1663.0,299.0,762.0,282.0,5.1265,211000.0,2,5.897163120567376,0.179795550210463,1.0602836879432624,2.702127659574468
3886,-118.53,34.22,29.0,4101.0,849.0,2630.0,867.0,4.6607,199800.0,2,4.730103806228374,0.20702267739575714,0.9792387543252595,3.033448673587082
3887,-118.53,34.21,18.0,3124.0,796.0,1855.0,725.0,2.9389,213200.0,2,4.308965517241379,0.25480153649167736,1.0979310344827586,2.5586206896551724
3888,-118.55,34.21,35.0,2592.0,490.0,1427.0,434.0,5.0623,246400.0,2,5.972350230414746,0.18904320987654322,1.1290322580645162,3.2880184331797233
3889,-118.56,34.22,35.0,1843.0,329.0,1041.0,317.0,4.4271,205100.0,2,5.813880126182966,0.1785132935431362,1.0378548895899053,3.2839116719242902
3890,-118.56,34.21,36.0,1286.0,242.0,788.0,248.0,3.5333,196800.0,2,5.185483870967742,0.18818040435458788,0.9758064516129032,3.1774193548387095
3891,-118.56,34.22,34.0,1599.0,294.0,819.0,306.0,4.3194,197000.0,2,5.2254901960784315,0.18386491557223264,0.9607843137254902,2.676470588235294
3892,-118.55,34.21,33.0,3910.0,838.0,2097.0,810.0,3.8247,208700.0,2,4.827160493827161,0.2143222506393862,1.0345679012345679,2.588888888888889
3893,-118.56,34.21,13.0,8327.0,1849.0,4126.0,1773.0,3.7313,189800.0,2,4.696559503666102,0.22204875705536206,1.0428652002256062,2.327129159616469
3894,-118.52,34.2,35.0,2891.0,594.0,1757.0,581.0,4.3571,199800.0,2,4.975903614457831,0.2054652369422345,1.0223752151462995,3.0240963855421685
3895,-118.53,34.2,33.0,3270.0,818.0,2118.0,763.0,3.225,205300.0,2,4.285714285714286,0.25015290519877675,1.072083879423329,2.7758846657929226
3896,-118.5,34.21,35.0,1668.0,332.0,807.0,311.0,4.5125,200300.0,2,5.363344051446945,0.19904076738609114,1.067524115755627,2.594855305466238
3897,-118.51,34.2,35.0,1614.0,308.0,850.0,330.0,4.1806,209000.0,2,4.890909090909091,0.19083023543990088,0.9333333333333333,2.5757575757575757
3898,-118.51,34.2,37.0,2066.0,434.0,1031.0,414.0,4.0924,188400.0,2,4.990338164251208,0.21006776379477252,1.0483091787439613,2.4903381642512077
3899,-118.52,34.21,36.0,1328.0,287.0,823.0,273.0,4.5648,193700.0,2,4.864468864468864,0.2161144578313253,1.0512820512820513,3.0146520146520146
3900,-118.5,34.2,42.0,1558.0,322.0,884.0,334.0,2.2304,203800.0,2,4.664670658682635,0.20667522464698332,0.9640718562874252,2.6467065868263475
3901,-118.51,34.2,33.0,2327.0,479.0,1166.0,472.0,4.2344,262500.0,2,4.930084745762712,0.2058444348947142,1.0148305084745763,2.4703389830508473
3902,-118.51,34.2,34.0,2871.0,581.0,1350.0,535.0,3.7049,227500.0,2,5.366355140186916,0.2023685127133403,1.0859813084112149,2.5233644859813085
3903,-118.51,34.19,35.0,2537.0,418.0,1161.0,421.0,5.3028,229200.0,2,6.026128266033254,0.1647615293653922,0.9928741092636579,2.7577197149643706
3904,-118.51,34.19,38.0,2182.0,409.0,1141.0,379.0,4.2865,221100.0,2,5.757255936675461,0.18744271310724106,1.079155672823219,3.0105540897097627
3905,-118.5,34.2,18.0,4249.0,933.0,2047.0,909.0,4.1304,229100.0,2,4.674367436743674,0.21958107790068251,1.0264026402640265,2.251925192519252
3906,-118.5,34.19,35.0,2720.0,490.0,1158.0,445.0,5.0796,228300.0,2,6.112359550561798,0.1801470588235294,1.101123595505618,2.602247191011236
3907,-118.5,34.19,26.0,2156.0,509.0,1142.0,470.0,4.0,224700.0,2,4.587234042553192,0.23608534322820038,1.0829787234042554,2.429787234042553
3908,-118.52,34.2,19.0,4315.0,1304.0,2490.0,1222.0,2.6437,195000.0,2,3.531096563011457,0.3022016222479722,1.067103109656301,2.037643207855974
3909,-118.52,34.2,37.0,1795.0,346.0,1082.0,354.0,4.9102,207200.0,2,5.070621468926554,0.19275766016713092,0.9774011299435028,3.056497175141243
3910,-118.53,34.2,26.0,2221.0,662.0,1998.0,603.0,2.8701,191100.0,2,3.683250414593698,0.2980639351643404,1.097844112769486,3.3134328358208953
3911,-118.55,34.2,21.0,2549.0,651.0,1624.0,628.0,3.6905,179800.0,2,4.058917197452229,0.2553942722636328,1.036624203821656,2.5859872611464967
3913,-118.55,34.2,31.0,1963.0,420.0,1494.0,415.0,3.5313,211800.0,2,4.7301204819277105,0.21395822720326033,1.0120481927710843,3.6
3914,-118.52,34.19,42.0,881.0,170.0,464.0,163.0,2.9511,203900.0,2,5.404907975460123,0.19296254256526674,1.0429447852760736,2.8466257668711656
3915,-118.52,34.19,37.0,1560.0,275.0,763.0,284.0,3.8516,206900.0,2,5.492957746478873,0.1762820512820513,0.9683098591549296,2.686619718309859
3916,-118.52,34.19,37.0,1892.0,347.0,1039.0,343.0,4.8295,212100.0,2,5.51603498542274,0.18340380549682875,1.0116618075801749,3.0291545189504374
3917,-118.53,34.19,32.0,2618.0,692.0,1961.0,633.0,2.625,192300.0,2,4.135860979462875,0.2643239113827349,1.0932069510268563,3.0979462875197474
3918,-118.52,34.18,34.0,2307.0,388.0,1168.0,427.0,4.2143,245400.0,2,5.402810304449648,0.1681837884698743,0.9086651053864169,2.7353629976580796
3919,-118.53,34.18,26.0,4175.0,885.0,2118.0,778.0,4.2083,240300.0,2,5.366323907455013,0.2119760479041916,1.1375321336760926,2.7223650385604112
3920,-118.56,34.2,36.0,1544.0,308.0,891.0,286.0,4.175,190900.0,2,5.398601398601398,0.19948186528497408,1.0769230769230769,3.1153846153846154
3922,-118.56,34.19,35.0,782.0,144.0,425.0,140.0,5.4548,201400.0,2,5.585714285714285,0.18414322250639387,1.0285714285714285,3.0357142857142856
3923,-118.56,34.19,34.0,1237.0,242.0,671.0,221.0,3.9615,183600.0,2,5.597285067873303,0.19563459983831852,1.0950226244343892,3.0361990950226243
3924,-118.56,34.19,34.0,2579.0,561.0,1237.0,517.0,4.433,235100.0,2,4.988394584139265,0.21752617293524623,1.0851063829787233,2.392649903288201
3925,-118.56,34.18,36.0,1366.0,224.0,719.0,270.0,4.8264,251000.0,2,5.059259259259259,0.16398243045387995,0.8296296296296296,2.662962962962963
3926,-118.54,34.19,22.0,3380.0,790.0,2199.0,737.0,2.5739,239200.0,2,4.586160108548168,0.23372781065088757,1.0719131614654003,2.983717774762551
3927,-118.54,34.18,25.0,1938.0,457.0,1280.0,425.0,3.9632,240300.0,2,4.56,0.23581011351909184,1.0752941176470587,3.011764705882353
3928,-118.55,34.19,36.0,978.0,170.0,475.0,192.0,4.675,222500.0,2,5.09375,0.1738241308793456,0.8854166666666666,2.4739583333333335
3929,-118.55,34.19,31.0,1856.0,370.0,990.0,360.0,4.3654,223800.0,2,5.155555555555556,0.19935344827586207,1.0277777777777777,2.75
3930,-118.58,34.21,24.0,2642.0,696.0,1649.0,633.0,3.0187,217700.0,2,4.173775671406003,0.2634367903103709,1.099526066350711,2.6050552922590837
3931,-118.59,34.21,26.0,2335.0,669.0,1986.0,645.0,2.9974,178800.0,2,3.62015503875969,0.28650963597430407,1.0372093023255815,3.0790697674418603
3932,-118.59,34.2,18.0,847.0,185.0,733.0,178.0,5.2149,201900.0,2,4.758426966292135,0.21841794569067297,1.0393258426966292,4.117977528089888
3933,-118.58,34.2,37.0,1389.0,252.0,826.0,249.0,5.015,220900.0,2,5.578313253012048,0.18142548596112312,1.0120481927710843,3.317269076305221
3934,-118.57,34.22,27.0,2795.0,606.0,1702.0,586.0,3.7798,258400.0,2,4.76962457337884,0.21681574239713775,1.0341296928327646,2.9044368600682593
3935,-118.57,34.21,23.0,4891.0,793.0,2447.0,765.0,5.8798,270500.0,2,6.393464052287582,0.16213453281537518,1.0366013071895426,3.1986928104575165
3936,-118.57,34.22,17.0,3262.0,753.0,1879.0,708.0,4.1359,255200.0,2,4.607344632768362,0.2308399754751686,1.0635593220338984,2.653954802259887
3937,-118.58,34.21,13.0,6227.0,1317.0,3739.0,1226.0,4.0313,299300.0,2,5.079119086460032,0.21149831379476475,1.0742251223491028,3.0497553017944536
3938,-118.58,34.22,35.0,2560.0,441.0,1428.0,468.0,5.6345,228200.0,2,5.47008547008547,0.172265625,0.9423076923076923,3.051282051282051
3939,-118.58,34.21,27.0,2209.0,353.0,1034.0,344.0,4.7125,250900.0,2,6.421511627906977,0.15980081484834766,1.0261627906976745,3.005813953488372
3940,-118.59,34.21,34.0,1943.0,320.0,895.0,305.0,5.0462,227700.0,2,6.370491803278688,0.1646937725167267,1.0491803278688525,2.9344262295081966
3941,-118.59,34.21,34.0,2389.0,521.0,1560.0,514.0,4.8333,225400.0,2,4.647859922178989,0.21808287986605274,1.0136186770428015,3.035019455252918
3942,-118.6,34.21,21.0,9512.0,2560.0,7282.0,2387.0,2.8039,227500.0,2,3.9849183074989525,0.2691337258200168,1.0724759111855886,3.0506912442396312
3943,-118.61,34.21,34.0,3494.0,557.0,1861.0,576.0,5.6407,251500.0,2,6.065972222222222,0.15941614195764167,0.9670138888888888,3.2309027777777777
3944,-118.62,34.22,33.0,1636.0,275.0,866.0,289.0,5.6356,241300.0,2,5.660899653979238,0.16809290953545233,0.9515570934256056,2.9965397923875434
3945,-118.62,34.21,26.0,3234.0,517.0,1597.0,513.0,6.1074,258600.0,2,6.304093567251462,0.1598639455782313,1.0077972709551657,3.1130604288499026
3946,-118.62,34.22,34.0,2633.0,471.0,1313.0,428.0,4.0909,232900.0,2,6.151869158878505,0.1788834029624003,1.1004672897196262,3.067757009345794
3947,-118.61,34.21,41.0,1058.0,228.0,778.0,245.0,3.3534,180500.0,2,4.318367346938776,0.21550094517958412,0.9306122448979591,3.1755102040816325
3948,-118.61,34.2,16.0,1718.0,467.0,896.0,475.0,3.6296,160900.0,2,3.616842105263158,0.27182770663562283,0.9831578947368421,1.8863157894736842
3949,-118.61,34.21,33.0,2609.0,431.0,1208.0,406.0,5.4527,227100.0,2,6.426108374384237,0.16519739363740896,1.061576354679803,2.9753694581280787
3950,-118.62,34.2,23.0,3098.0,542.0,1486.0,492.0,5.7613,235800.0,2,6.296747967479675,0.17495158166559072,1.1016260162601625,3.0203252032520327
3951,-118.63,34.21,31.0,3952.0,647.0,1762.0,588.0,5.5709,244800.0,2,6.72108843537415,0.16371457489878544,1.1003401360544218,2.996598639455782
3952,-118.64,34.22,16.0,4312.0,574.0,1902.0,574.0,8.4438,390000.0,2,7.512195121951219,0.1331168831168831,1.0,3.313588850174216
3954,-118.65,34.2,23.0,7480.0,1084.0,3037.0,1058.0,6.9223,338400.0,2,7.069943289224953,0.1449197860962567,1.0245746691871456,2.8705103969754253
3955,-118.62,34.2,32.0,3233.0,553.0,1678.0,545.0,5.0025,234900.0,2,5.9321100917431195,0.17104856170739252,1.0146788990825688,3.078899082568807
3956,-118.63,34.2,19.0,7411.0,1045.0,2814.0,950.0,6.7785,336100.0,2,7.801052631578948,0.14100661179328025,1.1,2.962105263157895
3957,-118.59,34.21,17.0,2737.0,868.0,2924.0,785.0,2.5797,183500.0,2,3.486624203821656,0.3171355498721228,1.105732484076433,3.7248407643312103
3959,-118.6,34.2,10.0,2869.0,941.0,2162.0,829.0,3.2297,150000.0,2,3.4607961399276235,0.3279888462879052,1.1351025331724969,2.6079613992762365
3960,-118.6,34.21,19.0,2581.0,857.0,2004.0,784.0,2.6159,182300.0,2,3.292091836734694,0.33204184424641614,1.093112244897959,2.556122448979592
3961,-118.56,34.2,35.0,1770.0,362.0,1083.0,355.0,5.0483,221000.0,2,4.985915492957746,0.20451977401129945,1.019718309859155,3.0507042253521126
3962,-118.57,34.21,36.0,878.0,167.0,499.0,179.0,4.1181,190400.0,2,4.905027932960894,0.19020501138952164,0.9329608938547486,2.787709497206704
3963,-118.57,34.2,18.0,7157.0,1869.0,4642.0,1699.0,3.1818,208000.0,2,4.212477928193055,0.26114293698477015,1.100058858151854,2.7321954090641554
3964,-118.58,34.2,21.0,2979.0,744.0,1824.0,692.0,3.5,223700.0,2,4.304913294797688,0.2497482376636455,1.0751445086705202,2.6358381502890174
3965,-118.56,34.19,36.0,2600.0,441.0,1246.0,426.0,4.1111,215600.0,2,6.103286384976526,0.1696153846153846,1.0352112676056338,2.924882629107981
3966,-118.57,34.2,36.0,2559.0,469.0,1358.0,445.0,4.5568,201500.0,2,5.750561797752809,0.18327471668620554,1.053932584269663,3.051685393258427
3967,-118.57,34.2,33.0,1759.0,311.0,943.0,315.0,5.223,209200.0,2,5.584126984126984,0.17680500284252415,0.9873015873015873,2.9936507936507937
3968,-118.58,34.2,35.0,1558.0,267.0,793.0,249.0,5.1463,220200.0,2,6.257028112449799,0.17137355584082156,1.072289156626506,3.1847389558232932
3969,-118.58,34.2,35.0,1323.0,228.0,756.0,216.0,4.2330000000000005,221300.0,2,6.125,0.17233560090702948,1.0555555555555556,3.5
3970,-118.56,34.19,34.0,2185.0,372.0,986.0,347.0,4.8125,266700.0,2,6.296829971181556,0.17025171624713958,1.0720461095100864,2.84149855907781
3971,-118.58,34.19,35.0,2329.0,399.0,966.0,336.0,3.8839,224900.0,2,6.931547619047619,0.17131816230141692,1.1875,2.875
3972,-118.58,34.19,27.0,4286.0,1071.0,2863.0,1033.0,3.3125,222800.0,2,4.149080348499516,0.24988334111059263,1.036786060019361,2.771539206195547
3973,-118.58,34.19,15.0,3061.0,1079.0,2173.0,1078.0,2.85,187500.0,2,2.839517625231911,0.35249918327344004,1.0009276437847867,2.015769944341373
3974,-118.58,34.18,28.0,908.0,142.0,368.0,143.0,5.6159,340500.0,2,6.34965034965035,0.15638766519823788,0.993006993006993,2.5734265734265733
3975,-118.62,34.2,29.0,2421.0,402.0,1120.0,388.0,5.0309,244800.0,2,6.239690721649485,0.16604708798017348,1.0360824742268042,2.88659793814433
3976,-118.62,34.18,25.0,3124.0,468.0,1241.0,439.0,6.4044,333100.0,2,7.11617312072893,0.14980793854033292,1.0660592255125285,2.826879271070615
3977,-118.62,34.19,35.0,1934.0,307.0,905.0,315.0,5.5101,267400.0,2,6.13968253968254,0.15873836608066183,0.9746031746031746,2.873015873015873
3978,-118.61,34.2,29.0,1673.0,284.0,794.0,270.0,5.5191,245800.0,2,6.196296296296296,0.16975493126120741,1.0518518518518518,2.9407407407407407
3979,-118.61,34.19,28.0,3824.0,749.0,1790.0,701.0,4.1154,246400.0,2,5.45506419400856,0.19586820083682008,1.0684736091298146,2.5534950071326676
3980,-118.61,34.19,34.0,703.0,127.0,369.0,127.0,4.3125,210100.0,2,5.535433070866142,0.1806543385490754,1.0,2.905511811023622
3981,-118.6,34.19,16.0,14912.0,4183.0,5105.0,3302.0,2.8312,213900.0,2,4.516050878255602,0.280512339055794,1.2668079951544517,1.5460327074500302
3982,-118.63,34.19,32.0,3568.0,591.0,1741.0,563.0,5.1529,259600.0,2,6.337477797513322,0.1656390134529148,1.0497335701598578,3.092362344582593
3983,-118.63,34.18,32.0,1646.0,242.0,697.0,233.0,6.6689,433000.0,2,7.064377682403434,0.14702308626974483,1.03862660944206,2.9914163090128754
3984,-118.64,34.19,30.0,2399.0,373.0,1062.0,377.0,6.0094,245600.0,2,6.363395225464191,0.1554814506044185,0.9893899204244032,2.816976127320955
3985,-118.64,34.19,33.0,3017.0,494.0,1423.0,470.0,5.6163,248400.0,2,6.419148936170213,0.16373881339078555,1.0510638297872341,3.027659574468085
3986,-118.64,34.18,33.0,3808.0,623.0,1784.0,615.0,5.1641,263400.0,2,6.191869918699187,0.1636029411764706,1.0130081300813008,2.9008130081300814
3987,-118.64,34.19,28.0,3274.0,571.0,1424.0,521.0,4.4167,247300.0,2,6.2840690978886755,0.17440439828955406,1.0959692898272553,2.7332053742802302
3988,-118.65,34.18,27.0,1793.0,339.0,1016.0,326.0,4.925,240300.0,2,5.5,0.1890686001115449,1.039877300613497,3.1165644171779143
3989,-118.65,34.19,27.0,2772.0,511.0,1346.0,497.0,5.2016,243000.0,2,5.577464788732394,0.18434343434343434,1.028169014084507,2.7082494969818915
3990,-118.66,34.19,23.0,7544.0,1031.0,3221.0,1043.0,7.642,374900.0,2,7.232981783317354,0.13666489925768824,0.9884947267497604,3.0882070949185043
3991,-118.63,34.17,33.0,4769.0,787.0,2019.0,743.0,5.5798,338200.0,2,6.4185733512786,0.16502411407003564,1.0592193808882908,2.7173620457604306
3992,-118.64,34.17,26.0,6767.0,903.0,2574.0,883.0,7.7846,409000.0,2,7.663646659116647,0.13344170237919314,1.0226500566251415,2.915062287655719
3993,-118.57,34.18,36.0,2981.0,441.0,1243.0,413.0,6.5304,439800.0,2,7.217917675544794,0.1479369339147937,1.0677966101694916,3.009685230024213
3994,-118.57,34.17,35.0,2072.0,318.0,908.0,342.0,6.0928,327300.0,2,6.058479532163743,0.15347490347490347,0.9298245614035088,2.654970760233918
3995,-118.58,34.17,29.0,3393.0,574.0,1471.0,587.0,6.2064,334900.0,2,5.780238500851789,0.16917182434423814,0.9778534923339012,2.5059625212947187
3996,-118.59,34.18,7.0,11853.0,2691.0,4404.0,2447.0,4.2009,271300.0,2,4.843890478136494,0.2270311313591496,1.0997139354311403,1.7997548017981202
3997,-118.61,34.17,19.0,5944.0,1345.0,2372.0,1250.0,3.8819,328900.0,2,4.7552,0.226278600269179,1.076,1.8976
3998,-118.62,34.17,32.0,1491.0,355.0,756.0,296.0,3.0404,262800.0,2,5.037162162162162,0.23809523809523808,1.1993243243243243,2.554054054054054
3999,-118.62,34.17,34.0,3268.0,538.0,1463.0,519.0,6.8482,308300.0,2,6.296724470134874,0.1646266829865361,1.0366088631984585,2.8188824662813103
4000,-118.63,34.18,33.0,5252.0,760.0,2041.0,730.0,6.7977,389700.0,2,7.1945205479452055,0.1447067783701447,1.0410958904109588,2.7958904109589042
4001,-118.65,34.18,26.0,4607.0,656.0,1769.0,643.0,7.4918,367600.0,2,7.1648522550544325,0.14239201215541566,1.0202177293934682,2.751166407465008
4002,-118.66,34.18,25.0,6612.0,857.0,2519.0,843.0,8.3912,419000.0,2,7.843416370106762,0.1296128251663642,1.0166073546856464,2.9881376037959666
4003,-118.61,34.17,31.0,1689.0,362.0,705.0,360.0,4.0,278500.0,2,4.691666666666666,0.2143280047365305,1.0055555555555555,1.9583333333333333
4004,-118.61,34.15,32.0,4491.0,815.0,1696.0,749.0,4.9102,319100.0,2,5.995994659546062,0.18147405922957024,1.0881174899866488,2.2643524699599467
4005,-118.61,34.16,29.0,4364.0,647.0,1550.0,624.0,6.8107,367400.0,2,6.993589743589744,0.14825847846012832,1.0368589743589745,2.483974358974359
4006,-118.63,34.16,33.0,2896.0,455.0,1116.0,411.0,6.0192,347700.0,2,7.046228710462287,0.15711325966850828,1.1070559610705597,2.7153284671532845
4007,-118.63,34.16,30.0,3346.0,487.0,1296.0,495.0,7.457000000000001,392700.0,2,6.759595959595959,0.14554692169754932,0.9838383838383838,2.618181818181818
4008,-118.62,34.15,26.0,5661.0,791.0,2493.0,780.0,7.9814,409900.0,2,7.257692307692308,0.13972796325737502,1.014102564102564,3.1961538461538463
4011,-118.59,34.17,36.0,1887.0,359.0,761.0,329.0,5.4847,296000.0,2,5.735562310030395,0.1902490726020138,1.0911854103343466,2.31306990881459
4012,-118.6,34.16,37.0,3441.0,584.0,1283.0,544.0,4.1656,313100.0,2,6.325367647058823,0.16971810520197617,1.0735294117647058,2.358455882352941
4013,-118.6,34.16,32.0,3999.0,667.0,1628.0,631.0,6.0794,338500.0,2,6.337559429477021,0.16679169792448112,1.057052297939778,2.5800316957210776
4015,-118.58,34.15,21.0,3856.0,547.0,1422.0,535.0,8.4196,450700.0,2,7.207476635514019,0.14185684647302904,1.0224299065420561,2.6579439252336448
4016,-118.59,34.15,29.0,2023.0,330.0,747.0,304.0,6.7694,369700.0,2,6.654605263157895,0.16312407315867525,1.0855263157894737,2.4572368421052633
4017,-118.6,34.15,28.0,4570.0,744.0,1693.0,695.0,6.14,361900.0,2,6.575539568345324,0.16280087527352297,1.0705035971223023,2.435971223021583
4018,-118.59,34.14,19.0,1303.0,155.0,450.0,145.0,10.5511,483100.0,2,8.986206896551725,0.11895625479662318,1.0689655172413792,3.103448275862069
4019,-118.49,34.18,31.0,3073.0,674.0,1486.0,684.0,4.8984,311700.0,2,4.492690058479532,0.21932964529775464,0.9853801169590644,2.172514619883041
4020,-118.51,34.18,37.0,1893.0,365.0,911.0,324.0,4.8036,295300.0,2,5.842592592592593,0.19281563655573164,1.126543209876543,2.8117283950617282
4021,-118.51,34.17,31.0,3252.0,834.0,1411.0,760.0,3.1885,219000.0,2,4.278947368421052,0.2564575645756458,1.0973684210526315,1.856578947368421
4022,-118.52,34.18,43.0,1700.0,380.0,930.0,349.0,3.675,213100.0,2,4.871060171919771,0.2235294117647059,1.0888252148997135,2.664756446991404
4023,-118.52,34.18,46.0,2082.0,438.0,1047.0,393.0,3.6534,216000.0,2,5.297709923664122,0.21037463976945245,1.1145038167938932,2.66412213740458
4024,-118.52,34.18,42.0,1611.0,410.0,879.0,386.0,3.1923,221800.0,2,4.1735751295336785,0.25450031036623216,1.0621761658031088,2.27720207253886
4025,-118.53,34.17,18.0,6430.0,1412.0,2897.0,1348.0,3.855,243800.0,2,4.770029673590504,0.21959564541213064,1.0474777448071217,2.1491097922848663
4026,-118.54,34.17,11.0,1080.0,174.0,386.0,160.0,6.1274,315900.0,2,6.75,0.16111111111111112,1.0875,2.4125
4027,-118.55,34.18,32.0,3011.0,529.0,1287.0,525.0,5.0605,311000.0,2,5.7352380952380955,0.1756891398206576,1.0076190476190476,2.4514285714285715
4028,-118.56,34.18,39.0,1819.0,291.0,770.0,278.0,5.4088,457300.0,2,6.543165467625899,0.159978009895547,1.0467625899280575,2.7697841726618706
4029,-118.54,34.18,17.0,7214.0,1994.0,4100.0,1823.0,3.0943,174500.0,2,3.9572133845309927,0.2764069864153036,1.0938014262205156,2.249040043883708
4030,-118.53,34.18,16.0,7194.0,1976.0,3687.0,1894.0,3.1887,189300.0,2,3.79831045406547,0.27467333889352236,1.0432946145723336,1.946673706441394
4031,-118.54,34.17,34.0,2458.0,433.0,1034.0,373.0,5.6738,443600.0,2,6.589812332439679,0.17615947925142392,1.160857908847185,2.772117962466488
4032,-118.54,34.17,25.0,3352.0,891.0,1815.0,860.0,2.8528,425000.0,2,3.8976744186046512,0.26581145584725535,1.036046511627907,2.11046511627907
4035,-118.52,34.17,20.0,17377.0,4457.0,7450.0,4204.0,3.2154,259600.0,2,4.133444338725024,0.25648846175979745,1.0601807802093244,1.7721217887725975
4036,-118.52,34.16,39.0,2693.0,478.0,1219.0,435.0,5.17,335400.0,2,6.190804597701149,0.17749721500185667,1.0988505747126436,2.802298850574713
4037,-118.53,34.16,32.0,3554.0,762.0,1623.0,750.0,3.6141,290600.0,2,4.738666666666667,0.2144063027574564,1.016,2.164
4041,-118.5,34.16,34.0,3547.0,523.0,1187.0,500.0,7.138999999999999,424000.0,2,7.094,0.1474485480687905,1.046,2.374
